,price,area_house,area_land,type,house_material,num_of_floors
5843,790000,66.0,30.0,индивидуальное жилищное строительство,дерево,1
5844,3600000,80.0,12.0,индивидуальное жилищное строительство,блок,2
5845,3400000,48.0,11.0,индивидуальное жилищное строительство,дерево,1
5846,5570000,56.0,17.0,индивидуальное жилищное строительство,дерево,1
5847,6900000,95.0,10.0,садоводство,блок,1
5848,7050000,62.0,7.0,индивидуальное жилищное строительство,блок,1
5849,2300000,45.0,15.0,индивидуальное жилищное строительство,дерево,1
5850,5800000,129.0,6.0,индивидуальное жилищное строительство,блок,2
5851,2600000,171.0,9.0,индивидуальное жилищное строительство,кирпич,2
5852,2900000,100.0,18.0,индивидуальное жилищное строительство,блок,2
5853,4300000,36.0,20.0,индивидуальное жилищное строительство,дерево,2
5854,6500000,114.0,6.0,индивидуальное жилищное строительство,блок,1
5855,8700000,140.0,9.0,индивидуальное жилищное строительство,блок,2
5856,1650000,40.0,12.0,индивидуальное жилищное строительство,дерево,1
